topic_id,topic_title,topic_order,subtopic_id,subtopic_title,basesubtopic_title,basesubtopic_id,subtopic_order,basesubtopic_outcomes,subtopic_reason_for_inclusion,lantern_substrand_title,Strand
3974,Whole Numbers,10,103309,Add whole numbers using written methods,Add whole numbers using written methods,4339,1720,,,,Number
3974,Whole Numbers,10,103310,Subtract whole numbers using written methods,Subtract whole numbers using written methods,4340,1730,,,,Number
3974,Whole Numbers,10,103311,Multiply whole numbers using written methods,Multiply whole numbers using written methods,4341,1740,,,,Number
3974,Whole Numbers,10,103312,Divide whole numbers using short division,Divide whole numbers using short division,4342,1750,,,,Number
3974,Whole Numbers,10,50588,Divide whole numbers using long division,Divide whole numbers using long division,590,1780,,,,Number
3974,Whole Numbers,10,50594,Mixed questions on whole numbers,"Calculate using whole numbers (1 operation) - mixed set 4339, 4340, 4341, 4342, 590",810,1790,,,,Number
3974,Whole Numbers,10,50598,Check reasonableness of calculations,Check reasonableness of calculations,1658,1800,,,,Number
3974,Whole Numbers,10,78308,Order of operations 1,Evaluate expressions using multiple operations (mixed set of 3274 and 790),3554,1805,,,,Number
3974,Whole Numbers,10,50592,Write mathematical statements from descriptions,Write mathematical statements from descriptions,959,1820,,,,Number
3974,Whole Numbers,10,50593,Using a calculator for whole number,Use technology to evaluate expressions with whole numbers,1440,1830,,,,Number
3974,Whole Numbers,10,50591,Problem solving with mixed operations,Solve contextual problems involving whole numbers and mixed operations,972,1850,,,,Number
3974,Whole Numbers,10,53614,Evaluation of expressions,Evaluate further expressions involving whole numbers,2680,1920,,,,Number
3974,Whole Numbers,10,50599,Using a calculator for rational or integer calculations,Use technology to evaluate expressions with integer or rational numbers involving basic operations,1730,1930,,,,Number
3974,Whole Numbers,10,69696,Estimation (investigation),Estimation (Investigation),3196,1940,,,,Number
3974,Whole Numbers,10,50597,TBD - Order of Operations,TBD - Order of Operations (SS),1729,9999,,,,Number
4057,Multiplication Tables,12,52305,Multiplication x2,Multiplication x2,2611,50,,,,Computational Mathematics
4057,Multiplication Tables,12,52306,Multiplication x4,Multiplication x4,2612,60,,,,Computational Mathematics
4057,Multiplication Tables,12,52307,Multiplication x8,Multiplication x8,2613,80,,,,Computational Mathematics
4057,Multiplication Tables,12,52308,"Mixed Multiplications 2,4,8","Mixed Multiplications 2,4,8",2614,100,,,,Computational Mathematics
4057,Multiplication Tables,12,52309,Multiplication x10,Multiplication x10,2615,120,,,,Computational Mathematics
4057,Multiplication Tables,12,52310,Multiplication x5,Multiplication x5,2616,140,,,,Computational Mathematics
4057,Multiplication Tables,12,52311,"Mixed Multiplications 2,4,8,5,10","Mixed Multiplications 2,4,8,5,10",2617,160,,,,Computational Mathematics
4057,Multiplication Tables,12,52312,Multiplication x3,Multiplication x3,2618,180,,,,Computational Mathematics
4057,Multiplication Tables,12,52313,Multiplication x9,Multiplication x9,2619,200,,,,Computational Mathematics
4057,Multiplication Tables,12,52314,Multiplication x6,Multiplication x6,2620,220,,,,Computational Mathematics
4057,Multiplication Tables,12,52315,Multiplication x7,Multiplication x7,2621,240,,,,Computational Mathematics
4057,Multiplication Tables,12,52316,Multiplication x11,Multiplication x11,2622,260,,,,Computational Mathematics
4057,Multiplication Tables,12,52317,Multiplication x12,Multiplication x12,2623,280,,,,Computational Mathematics
4057,Multiplication Tables,12,52318,Mixed Multiplications 2-12,Mixed Multiplications 2-12,2624,300,,,,Computational Mathematics
4057,Multiplication Tables,12,52319,Extending multiplication to larger numbers,Extending multiplication to larger numbers,2625,320,,,,Computational Mathematics
4057,Multiplication Tables,12,52320,Extending multiplication to smaller numbers,Extending multiplication to smaller numbers,2626,340,,,,Computational Mathematics
4057,Multiplication Tables,12,52321,Mixed set on extending multiplication,Mixed set on extending multiplication,2627,360,,,,Computational Mathematics
17523,Number Theory - Number properties,20,241182,Evaluate using distributive law,Evaluate expressions using distributive law a(b+c) = ab+ac,5506,1950,,,,Number
17523,Number Theory - Number properties,20,50583,Rewriting addition problems using distributive law,Rewrite an addition expression using the distributive law,1350,1960,,,,Number
17523,Number Theory - Number properties,20,50584,Rewriting subtraction problems using distributive law,Rewrite a subtraction expression using the distributive law,1351,1970,,,,Number
17523,Number Theory - Number properties,20,241183,Distributive law and addition and subtraction,"Distributive law and addition and subtraction - mixed set 1350, 1351",5507,1980,,,,Number
17523,Number Theory - Number properties,20,241184,Evaluate expressions using commutative law for addition a+b = b+a,Evaluate expressions using commutative law for addition a+b = b+a,5508,1990,,,,Number
17523,Number Theory - Number properties,20,241185,Evaluate expressions using commutative law for multiplication ab = ba,Evaluate expressions using commutative law for multiplication ab = ba,5509,2000,,,,Number
17523,Number Theory - Number properties,20,241186,Evaluate expressions using  associative law for addition a+(b+c) = (a+b)+c,Evaluate expressions using  associative law for addition a+(b+c) = (a+b)+c,5510,2010,,,,Number
17523,Number Theory - Number properties,20,241187,Evaluate expressions using associative law for multiplication a(bc)=(ab)c,Evaluate expressions using associative law for multiplication a(bc)=(ab)c,5511,2020,,,,Number
17523,Number Theory - Number properties,20,241188,"Identify associative, distributive or commutative properties","Identify associative, distributive or commutative properties",5512,2030,,,,Number
17523,Number Theory - Number properties,20,241189,Identify and use the identity property of 1,Identify and use the identity property of 1,5513,2040,,,,Number
17523,Number Theory - Number properties,20,241190,Identify and use the identity property of 0,Identify and use the identity property of 0,5514,2050,,,,Number
17523,Number Theory - Number properties,20,69694,Properties of real numbers I,"Associative, distributive and commutative properties of numbers - mixed set 5508, 5509, 5510, 5511",2795,2060,,,,Number
17523,Number Theory - Number properties,20,69703,Properties of real numbers II,"Associative, distributive and commutative properties of numbers - mixed set 5508/09/10/11/12/13/14",3120,2070,,,,Number
17524,Number Theory - Factors and multiples,21,69697,Find factor pairs for numbers less than 100,Find factor pairs for numbers less than 100,2926,2080,,,,Number
17524,Number Theory - Factors and multiples,21,69698,Complete factor expressions for numbers less than 100,Complete factor expressions for numbers less than 100,2927,2090,,,,Number
17524,Number Theory - Factors and multiples,21,69699,Determine specific factors for numbers less than 100,Determine specific factors for numbers less than 100,2928,2100,,,,Number
17524,Number Theory - Factors and multiples,21,241191,Greatest common factor,Identify highest common factor by inspection,5515,2110,,,,Number
17524,Number Theory - Factors and multiples,21,50603,"Use divisibility tests for 2,3,5,9,10","Use divisibility tests for 2,3,5,9,10",574,2120,,,,Number
17524,Number Theory - Factors and multiples,21,241192,Use divisibility tests for composite numbers,Use divisibility tests for composite numbers,5516,2130,,,,Number
17524,Number Theory - Factors and multiples,21,50601,Multiples,Find and list multiples of numbers 2-10,2515,2140,,,,Number
17524,Number Theory - Factors and multiples,21,241193,Lowest common multiples,Identify lowest common multiple by inspection,5517,2150,,,,Number
17524,Number Theory - Factors and multiples,21,50602,Factors,"Factors and multiples - mixed set 2926, 2927, 2928, 2515",473,2160,,,,Number
17524,Number Theory - Factors and multiples,21,50607,GCF and LCM by inspection,"Factors and multiples - mixed set 5631, 5515, 5517",960,2170,,,,Number
17524,Number Theory - Factors and multiples,21,69701,Multiple scavenger hunt (Investigation),Multiple Scavenger Hunt (Investigation) LIVE,3431,2173,,,,Number
17524,Number Theory - Factors and multiples,21,50610,Multiples II,Solve word problems using multiples,425,2175,,,,Number
17525,Number Theory - Primes and composites,22,241194,Create a list of primes using an Eratosthenes sieve (Investigation),Create a list of primes using an Eratosthenes sieve (Investigation),5518,2180,,,,Number
17525,Number Theory - Primes and composites,22,241195,Create a prime factorisation using a factor tree (Investigation),Create a prime factorisation using a factor tree (Investigation),5519,2190,,,,Number
17525,Number Theory - Primes and composites,22,69700,Classify numbers less than 100 as prime or composite,Classify numbers less than 100 as prime or composite,2929,2200,,,,Number
17525,Number Theory - Primes and composites,22,50606,List primes and identify properties of primes,List primes and identify properties of primes,547,2210,,,,Number
17525,Number Theory - Primes and composites,22,241196,Identify prime factorisation by using a factor tree,Identify prime factorisation by using a factor tree,5520,2220,,,,Number
17525,Number Theory - Primes and composites,22,241197,Identify prime factorisation,Identify prime factorisation,5521,2230,,,,Number
17525,Number Theory - Primes and composites,22,241198,Prime factorisations,"Prime factorisations - mixed set 5520, 5521",5522,2235,,,,Number
17525,Number Theory - Primes and composites,22,50589,"Expand, evaluate or write powers of whole numbers",TBD - Powers,758,2240,,,,Number
17525,Number Theory - Primes and composites,22,50612,Numbers as powers of primes,Write composite numbers as powers of primes,617,2250,,,,Number
17525,Number Theory - Primes and composites,22,241199,Identify greatest common factor by using prime factorisation,Identify highest common factor by using prime factorisation,5523,2260,,,,Number
17525,Number Theory - Primes and composites,22,241200,Identify lowest common multiple by using prime factorisation,Identify lowest common multiple by using prime factorisation,5524,2270,,,,Number
17525,Number Theory - Primes and composites,22,50613,GCF and LCM using factor trees,"HCF and LCM using prime factorisation - mixed set 5523, 5524, 5633",656,2280,,,,Number
17525,Number Theory - Primes and composites,22,50614,Evaluate square and cube roots using prime factorisation,Evaluate square and cube roots using prime factorisation,708,2290,,,,Number
17525,Number Theory - Primes and composites,22,50617,"GCF, LCM and prime factorisation","HCF, LCM and Prime Factorisation - mixed set 5521, 617, 5523, 5524, 5633",1775,2300,,,,Number
17525,Number Theory - Primes and composites,22,69702,Factor tiles (Investigation),Factor tiles (Investigation) LIVE,3322,2320,,,,Number
17525,Number Theory - Primes and composites,22,192023,Locker problem (Investigation),Locker Problem (Investigation) LIVE,4464,2330,,,,Number
17526,Number Theory - Types of numbers,23,50609,Classification of numbers,Classify numbers,1812,2340,,,,Number
17526,Number Theory - Types of numbers,23,241201,Identify palindrome numbers,Identify palindrome numbers,5525,2350,,,,Number
17526,Number Theory - Types of numbers,23,241202,"Identify triangular numbers, and triangular number pattern","Identify triangular numbers, and triangular number pattern",5526,2360,,,,Number
17526,Number Theory - Types of numbers,23,241203,"Identify square numbers, and square number pattern","Identify square numbers, and square number pattern",5527,2370,,,,Number
